ZIPcode,TaxRateArea_CITY,AIN,RollYear,TaxRateArea,AssessorID,PropertyLocation,PropertyType,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,totBuildingDataLines,YearBuilt,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,Units,RecordingDate,LandValue,LandBaseYear,ImprovementValue,ImpBaseYear,TotalLandImpValue,HomeownersExemption,RealEstateExemption,FixtureValue,FixtureExemption,PersonalPropertyValue,PersonalPropertyExemption,isTaxableParcel?,TotalValue,TotalExemption,netTaxableValue,SpecialParcelClassification,AdministrativeRegion,Cluster,ParcelBoundaryDescription,HouseNo,HouseFraction,StreetDirection,StreetName,UnitNo,City,ZIPcode5,rowID,CENTER_LAT,CENTER_LON,Location 1
90713-1844,LAKEWOOD,7173015020.0,2010.0,5415.0,7173-015-020,5827 ECKLESON ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1957.0,1639.0,4.0,2.0,1.0,20080619.0,161569.0,2006.0,90741.0,2006,252310.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,252310.0,7000.0,245310.0, ,10,10102.0,TRACT NO 16216 LOT  312,5827.0, , ,ECKLESON ST, ,LAKEWOOD CA,90713.0,20107173015020.0,33.84883444,-118.1181247,"(33.84883444, -118.1181247)"
90713-1856,LAKEWOOD,7173014001.0,2007.0,5415.0,7173-014-001,5814 YEARLING ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1955.0,1197.0,3.0,2.0,1.0,20020614.0,168072.0,1989.0,126633.0,1989,294705.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,294705.0,7000.0,287705.0, ,10,10102.0,TRACT NO 16216 LOT  242,5814.0, , ,YEARLING ST, ,LAKEWOOD CA,90713.0,20077173014001.0,33.8498255,-118.11871898,"(33.8498255, -118.11871898)"
90713-1856,LAKEWOOD,7173014001.0,2011.0,5415.0,7173-014-001,5814 YEARLING ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1955.0,1197.0,3.0,2.0,1.0,20020614.0,175759.0,1989.0,132424.0,1989,308183.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,308183.0,7000.0,301183.0, ,10,10102.0,TRACT NO 16216 LOT  242,5814.0, , ,YEARLING ST, ,LAKEWOOD CA,90713.0,20117173014001.0,33.8498255,-118.11871898,"(33.8498255, -118.11871898)"
90713-1844,LAKEWOOD,7173015020.0,2015.0,5415.0,7173-015-020,5827 ECKLESON ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1957.0,1639.0,4.0,2.0,1.0,20111130.0,173527.0,2006.0,97457.0,2006,270984.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,270984.0,7000.0,263984.0, ,10,10102.0,TRACT NO 16216 LOT  312,5827.0, , ,ECKLESON ST, ,LAKEWOOD CA,90713.0,20157173015020.0,33.84883444,-118.1181247,"(33.84883444, -118.1181247)"
90713-1856,LAKEWOOD,7173014001.0,2015.0,5415.0,7173-014-001,5814 YEARLING ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1955.0,1197.0,3.0,2.0,1.0,20020614.0,187359.0,1989.0,141163.0,1989,328522.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,328522.0,0.0,328522.0, ,10,10102.0,TRACT NO 16216 LOT  242,5814.0, , ,YEARLING ST, ,LAKEWOOD CA,90713.0,20157173014001.0,33.8498255,-118.11871898,"(33.8498255, -118.11871898)"
90713-1844,LAKEWOOD,7173015020.0,2011.0,5415.0,7173-015-020,5827 ECKLESON ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1957.0,1639.0,4.0,2.0,1.0,20080619.0,162785.0,2006.0,91424.0,2006,254209.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,254209.0,7000.0,247209.0, ,10,10102.0,TRACT NO 16216 LOT  312,5827.0, , ,ECKLESON ST, ,LAKEWOOD CA,90713.0,20117173015020.0,33.84883444,-118.1181247,"(33.84883444, -118.1181247)"
90713-1844,LAKEWOOD,7173015020.0,2007.0,5415.0,7173-015-020,5827 ECKLESON ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1957.0,1639.0,4.0,2.0,1.0,20051114.0,155665.0,2006.0,87426.0,2006,243091.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,243091.0,7000.0,236091.0, ,10,10102.0,TRACT NO 16216 LOT  312,5827.0, , ,ECKLESON ST, ,LAKEWOOD CA,90713.0,20077173015020.0,33.84883444,-118.1181247,"(33.84883444, -118.1181247)"
90713-1856,LAKEWOOD,7173014001.0,2008.0,5415.0,7173-014-001,5814 YEARLING ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1955.0,1197.0,3.0,2.0,1.0,20020614.0,171433.0,1989.0,129165.0,1989,300598.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,300598.0,7000.0,293598.0, ,10,10102.0,TRACT NO 16216 LOT  242,5814.0, , ,YEARLING ST, ,LAKEWOOD CA,90713.0,20087173014001.0,33.8498255,-118.11871898,"(33.8498255, -118.11871898)"
90713-1856,LAKEWOOD,7173014001.0,2014.0,5415.0,7173-014-001,5814 YEARLING ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1955.0,1197.0,3.0,2.0,1.0,20020614.0,183689.0,1989.0,138398.0,1989,322087.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,322087.0,0.0,322087.0, ,10,10102.0,TRACT NO 16216 LOT  242,5814.0, , ,YEARLING ST, ,LAKEWOOD CA,90713.0,20147173014001.0,33.8498255,-118.11871898,"(33.8498255, -118.11871898)"
90713-1844,LAKEWOOD,7173015020.0,2012.0,5415.0,7173-015-020,5827 ECKLESON ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1957.0,1639.0,4.0,2.0,1.0,20111130.0,166040.0,2006.0,93252.0,2006,259292.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,259292.0,7000.0,252292.0, ,10,10102.0,TRACT NO 16216 LOT  312,5827.0, , ,ECKLESON ST, ,LAKEWOOD CA,90713.0,20127173015020.0,33.84883444,-118.1181247,"(33.84883444, -118.1181247)"
90713-1856,LAKEWOOD,7173014001.0,2009.0,5415.0,7173-014-001,5814 YEARLING ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1955.0,1197.0,3.0,2.0,1.0,20020614.0,174861.0,1989.0,131748.0,1989,306609.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,306609.0,7000.0,299609.0, ,10,10102.0,TRACT NO 16216 LOT  242,5814.0, , ,YEARLING ST, ,LAKEWOOD CA,90713.0,20097173014001.0,33.8498255,-118.11871898,"(33.8498255, -118.11871898)"
90713-1844,LAKEWOOD,7173015020.0,2006.0,5415.0,7173-015-020,5827 ECKLESON ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1957.0,1639.0,4.0,2.0,1.0,20051114.0,152613.0,2006.0,85712.0,2006,238325.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,238325.0,7000.0,231325.0, ,10,10102.0,TRACT NO 16216 LOT  312,5827.0, , ,ECKLESON ST, ,LAKEWOOD CA,90713.0,20067173015020.0,33.84883444,-118.1181247,"(33.84883444, -118.1181247)"
90713-1856,LAKEWOOD,7173014001.0,2013.0,5415.0,7173-014-001,5814 YEARLING ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1955.0,1197.0,3.0,2.0,1.0,20020614.0,182859.0,1989.0,137773.0,1989,320632.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,320632.0,7000.0,313632.0, ,10,10102.0,TRACT NO 16216 LOT  242,5814.0, , ,YEARLING ST, ,LAKEWOOD CA,90713.0,20137173014001.0,33.8498255,-118.11871898,"(33.8498255, -118.11871898)"
90713-1844,LAKEWOOD,7173015020.0,2013.0,5415.0,7173-015-020,5827 ECKLESON ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1957.0,1639.0,4.0,2.0,1.0,20111130.0,169360.0,2006.0,95117.0,2006,264477.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,264477.0,7000.0,257477.0, ,10,10102.0,TRACT NO 16216 LOT  312,5827.0, , ,ECKLESON ST, ,LAKEWOOD CA,90713.0,20137173015020.0,33.84883444,-118.1181247,"(33.84883444, -118.1181247)"
90713-1856,LAKEWOOD,7173014001.0,2010.0,5415.0,7173-014-001,5814 YEARLING ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1955.0,1197.0,3.0,2.0,1.0,20020614.0,174446.0,1989.0,131435.0,1989,305881.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,305881.0,7000.0,298881.0, ,10,10102.0,TRACT NO 16216 LOT  242,5814.0, , ,YEARLING ST, ,LAKEWOOD CA,90713.0,20107173014001.0,33.8498255,-118.11871898,"(33.8498255, -118.11871898)"
90713-1314,LAKEWOOD,7174007015.0,2015.0,2274.0,7174-007-015,6120 SOUTH ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1957.0,1548.0,3.0,2.0,1.0,19940506.0,161072.0,1994.0,84984.0,1994,246056.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,246056.0,0.0,246056.0, ,10,10102.0,TRACT # 18282 LOT   53,6120.0, , ,SOUTH ST, ,LAKEWOOD CA,90713.0,20157174007015.0,33.85799734,-118.11275447,"(33.85799734, -118.11275447)"
90713-1314,LAKEWOOD,7174007015.0,2014.0,2274.0,7174-007-015,6120 SOUTH ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1957.0,1548.0,3.0,2.0,1.0,19940506.0,157917.0,1994.0,83320.0,1994,241237.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,241237.0,0.0,241237.0, ,10,10102.0,TRACT # 18282 LOT   53,6120.0, , ,SOUTH ST, ,LAKEWOOD CA,90713.0,20147174007015.0,33.85799734,-118.11275447,"(33.85799734, -118.11275447)"
90713-1314,LAKEWOOD,7174007015.0,2009.0,2274.0,7174-007-015,6120 SOUTH ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1957.0,1548.0,3.0,2.0,1.0,19940506.0,150328.0,1994.0,79317.0,1994,229645.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,229645.0,0.0,229645.0, ,10,10102.0,TRACT # 18282 LOT   53,6120.0, , ,SOUTH ST, ,LAKEWOOD CA,90713.0,20097174007015.0,33.85799734,-118.11275447,"(33.85799734, -118.11275447)"
90713-1314,LAKEWOOD,7174007015.0,2010.0,2274.0,7174-007-015,6120 SOUTH ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1957.0,1548.0,3.0,2.0,1.0,19940506.0,149971.0,1994.0,79129.0,1994,229100.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,229100.0,0.0,229100.0, ,10,10107.0,TRACT # 18282 LOT   53,6120.0, , ,SOUTH ST, ,LAKEWOOD CA,90713.0,20107174007015.0,33.85799734,-118.11275447,"(33.85799734, -118.11275447)"
90713-1314,LAKEWOOD,7174007015.0,2006.0,2274.0,7174-007-015,6120 SOUTH ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1957.0,1548.0,3.0,2.0,1.0,19940506.0,141659.0,1994.0,74744.0,1994,216403.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,216403.0,0.0,216403.0, ,10,10102.0,TRACT # 18282 LOT   53,6120.0, , ,SOUTH ST, ,LAKEWOOD CA,90713.0,20067174007015.0,33.85799734,-118.11275447,"(33.85799734, -118.11275447)"
90713-1314,LAKEWOOD,7174007015.0,2011.0,2274.0,7174-007-015,6120 SOUTH ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1957.0,1548.0,3.0,2.0,1.0,19940506.0,151100.0,1994.0,79724.0,1994,230824.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,230824.0,0.0,230824.0, ,10,10107.0,TRACT # 18282 LOT   53,6120.0, , ,SOUTH ST, ,LAKEWOOD CA,90713.0,20117174007015.0,33.85799734,-118.11275447,"(33.85799734, -118.11275447)"
90713-1314,LAKEWOOD,7174007015.0,2007.0,2274.0,7174-007-015,6120 SOUTH ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1957.0,1548.0,3.0,2.0,1.0,19940506.0,144492.0,1994.0,76238.0,1994,220730.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,220730.0,0.0,220730.0, ,10,10102.0,TRACT # 18282 LOT   53,6120.0, , ,SOUTH ST, ,LAKEWOOD CA,90713.0,20077174007015.0,33.85799734,-118.11275447,"(33.85799734, -118.11275447)"
90713-1314,LAKEWOOD,7174007015.0,2012.0,2274.0,7174-007-015,6120 SOUTH ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1957.0,1548.0,3.0,2.0,1.0,19940506.0,154122.0,1994.0,81318.0,1994,235440.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,235440.0,0.0,235440.0, ,10,10102.0,TRACT # 18282 LOT   53,6120.0, , ,SOUTH ST, ,LAKEWOOD CA,90713.0,20127174007015.0,33.85799734,-118.11275447,"(33.85799734, -118.11275447)"
90713-1314,LAKEWOOD,7174007015.0,2013.0,2274.0,7174-007-015,6120 SOUTH ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1957.0,1548.0,3.0,2.0,1.0,19940506.0,157204.0,1994.0,82944.0,1994,240148.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,240148.0,0.0,240148.0, ,10,10102.0,TRACT # 18282 LOT   53,6120.0, , ,SOUTH ST, ,LAKEWOOD CA,90713.0,20137174007015.0,33.85799734,-118.11275447,"(33.85799734, -118.11275447)"
90713-1314,LAKEWOOD,7174007015.0,2008.0,2274.0,7174-007-015,6120 SOUTH ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1955.0,1957.0,1548.0,3.0,2.0,1.0,19940506.0,147381.0,1994.0,77762.0,1994,225143.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,225143.0,0.0,225143.0, ,10,10102.0,TRACT # 18282 LOT   53,6120.0, , ,SOUTH ST, ,LAKEWOOD CA,90713.0,20087174007015.0,33.85799734,-118.11275447,"(33.85799734, -118.11275447)"
90713-1703,LAKEWOOD,7174019006.0,2007.0,2274.0,7174-019-006,6319 CAPETOWN ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1108.0,3.0,2.0,1.0,20060223.0,357897.0,2005.0,89474.0,2005,447371.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,447371.0,0.0,447371.0, ,10,10102.0,TRACT NO 18077 LOT   61,6319.0, , ,CAPETOWN ST, ,LAKEWOOD CA,90713.0,20077174019006.0,33.85469105,-118.10941799999999,"(33.85469105, -118.109418)"
90713-1703,LAKEWOOD,7174019006.0,2011.0,2274.0,7174-019-006,6319 CAPETOWN ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1108.0,3.0,2.0,1.0,20060223.0,280000.0,2005.0,70000.0,2005,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,350000.0,0.0,350000.0, ,10,10107.0,TRACT NO 18077 LOT   61,6319.0, , ,CAPETOWN ST, ,LAKEWOOD CA,90713.0,20117174019006.0,33.85469105,-118.10941799999999,"(33.85469105, -118.109418)"
90713-1703,LAKEWOOD,7174019006.0,2014.0,2274.0,7174-019-006,6319 CAPETOWN ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1108.0,3.0,2.0,1.0,20060223.0,353000.0,2005.0,88000.0,2005,441000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,441000.0,0.0,441000.0, ,10,10102.0,TRACT NO 18077 LOT   61,6319.0, , ,CAPETOWN ST, ,LAKEWOOD CA,90713.0,20147174019006.0,33.85469105,-118.10941799999999,"(33.85469105, -118.109418)"
90713-1703,LAKEWOOD,7174019006.0,2010.0,2274.0,7174-019-006,6319 CAPETOWN ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1108.0,3.0,2.0,1.0,20060223.0,302300.0,2005.0,75600.0,2005,377900.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,377900.0,0.0,377900.0, ,10,10107.0,TRACT NO 18077 LOT   61,6319.0, , ,CAPETOWN ST, ,LAKEWOOD CA,90713.0,20107174019006.0,33.85469105,-118.10941799999999,"(33.85469105, -118.109418)"
90713-1703,LAKEWOOD,7174019006.0,2015.0,2274.0,7174-019-006,6319 CAPETOWN ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1108.0,3.0,2.0,1.0,20060223.0,353000.0,2005.0,88000.0,2005,441000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,441000.0,0.0,441000.0, ,10,10102.0,TRACT NO 18077 LOT   61,6319.0, , ,CAPETOWN ST, ,LAKEWOOD CA,90713.0,20157174019006.0,33.85469105,-118.10941799999999,"(33.85469105, -118.109418)"
90713-1703,LAKEWOOD,7174019006.0,2013.0,2274.0,7174-019-006,6319 CAPETOWN ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1108.0,3.0,2.0,1.0,20060223.0,287000.0,2005.0,72000.0,2005,359000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,359000.0,0.0,359000.0, ,10,10102.0,TRACT NO 18077 LOT   61,6319.0, , ,CAPETOWN ST, ,LAKEWOOD CA,90713.0,20137174019006.0,33.85469105,-118.10941799999999,"(33.85469105, -118.109418)"
90713-1703,LAKEWOOD,7174019006.0,2009.0,2274.0,7174-019-006,6319 CAPETOWN ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1108.0,3.0,2.0,1.0,20060223.0,302300.0,2005.0,75600.0,2005,377900.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,377900.0,0.0,377900.0, ,10,10102.0,TRACT NO 18077 LOT   61,6319.0, , ,CAPETOWN ST, ,LAKEWOOD CA,90713.0,20097174019006.0,33.85469105,-118.10941799999999,"(33.85469105, -118.109418)"
90713-1703,LAKEWOOD,7174019006.0,2006.0,2274.0,7174-019-006,6319 CAPETOWN ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1108.0,3.0,2.0,1.0,20041210.0,350880.0,2005.0,87720.0,2005,438600.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,438600.0,0.0,438600.0, ,10,10102.0,TRACT NO 18077 LOT   61,6319.0, , ,CAPETOWN ST, ,LAKEWOOD CA,90713.0,20067174019006.0,33.85469105,-118.10941799999999,"(33.85469105, -118.109418)"
90713-1703,LAKEWOOD,7174019006.0,2008.0,2274.0,7174-019-006,6319 CAPETOWN ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1108.0,3.0,2.0,1.0,20060223.0,365054.0,2005.0,91263.0,2005,456317.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,456317.0,0.0,456317.0, ,10,10102.0,TRACT NO 18077 LOT   61,6319.0, , ,CAPETOWN ST, ,LAKEWOOD CA,90713.0,20087174019006.0,33.85469105,-118.10941799999999,"(33.85469105, -118.109418)"
90713-1703,LAKEWOOD,7174019006.0,2012.0,2274.0,7174-019-006,6319 CAPETOWN ST  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1954.0,1954.0,1108.0,3.0,2.0,1.0,20060223.0,280000.0,2005.0,70000.0,2005,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,350000.0,0.0,350000.0, ,10,10102.0,TRACT NO 18077 LOT   61,6319.0, , ,CAPETOWN ST, ,LAKEWOOD CA,90713.0,20127174019006.0,33.85469105,-118.10941799999999,"(33.85469105, -118.109418)"
90713-2018,LAKEWOOD,7174030016.0,2015.0,5415.0,7174-030-016,6137 CHESTEROARK DR  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1951.0,888.0,2.0,1.0,1.0,20041119.0,204233.0,2001.0,57794.0,2001,262027.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,262027.0,0.0,262027.0, ,10,10102.0,TRACT NO 16439 LOT   21,6137.0, , ,CHESTEROARK DR, ,LAKEWOOD CA,90713.0,20157174030016.0,33.85207881,-118.11104563,"(33.85207881, -118.11104563)"
90713-2018,LAKEWOOD,7174030016.0,2008.0,5415.0,7174-030-016,6137 CHESTEROARK DR  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1951.0,888.0,2.0,1.0,1.0,20041119.0,186874.0,2001.0,52882.0,2001,239756.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,239756.0,0.0,239756.0, ,10,10102.0,TRACT NO 16439 LOT   21,6137.0, , ,CHESTEROARK DR, ,LAKEWOOD CA,90713.0,20087174030016.0,33.85207881,-118.11104563,"(33.85207881, -118.11104563)"
90713-2018,LAKEWOOD,7174030016.0,2007.0,5415.0,7174-030-016,6137 CHESTEROARK DR  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1951.0,888.0,2.0,1.0,1.0,20041119.0,183210.0,2001.0,51846.0,2001,235056.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,235056.0,0.0,235056.0, ,10,10102.0,TRACT NO 16439 LOT   21,6137.0, , ,CHESTEROARK DR, ,LAKEWOOD CA,90713.0,20077174030016.0,33.85207881,-118.11104563,"(33.85207881, -118.11104563)"
90713-2018,LAKEWOOD,7174030016.0,2011.0,5415.0,7174-030-016,6137 CHESTEROARK DR  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1951.0,888.0,2.0,1.0,1.0,20041119.0,191590.0,2001.0,54216.0,2001,245806.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,245806.0,0.0,245806.0, ,10,10114.0,TRACT NO 16439 LOT   21,6137.0, , ,CHESTEROARK DR, ,LAKEWOOD CA,90713.0,20117174030016.0,33.85207881,-118.11104563,"(33.85207881, -118.11104563)"
90713-2018,LAKEWOOD,7174030016.0,2012.0,5415.0,7174-030-016,6137 CHESTEROARK DR  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1951.0,888.0,2.0,1.0,1.0,20041119.0,195421.0,2001.0,55300.0,2001,250721.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,250721.0,0.0,250721.0, ,10,10102.0,TRACT NO 16439 LOT   21,6137.0, , ,CHESTEROARK DR, ,LAKEWOOD CA,90713.0,20127174030016.0,33.85207881,-118.11104563,"(33.85207881, -118.11104563)"
90713-2018,LAKEWOOD,7174030016.0,2006.0,5415.0,7174-030-016,6137 CHESTEROARK DR  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1951.0,888.0,2.0,1.0,1.0,20041119.0,179618.0,2001.0,50830.0,2001,230448.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,230448.0,0.0,230448.0, ,10,10102.0,TRACT NO 16439 LOT   21,6137.0, , ,CHESTEROARK DR, ,LAKEWOOD CA,90713.0,20067174030016.0,33.85207881,-118.11104563,"(33.85207881, -118.11104563)"
90713-2018,LAKEWOOD,7174030016.0,2010.0,5415.0,7174-030-016,6137 CHESTEROARK DR  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1951.0,888.0,2.0,1.0,1.0,20041119.0,190159.0,2001.0,53811.0,2001,243970.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,243970.0,0.0,243970.0, ,10,10114.0,TRACT NO 16439 LOT   21,6137.0, , ,CHESTEROARK DR, ,LAKEWOOD CA,90713.0,20107174030016.0,33.85207881,-118.11104563,"(33.85207881, -118.11104563)"
90713-2018,LAKEWOOD,7174030016.0,2013.0,5415.0,7174-030-016,6137 CHESTEROARK DR  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1951.0,888.0,2.0,1.0,1.0,20041119.0,199329.0,2001.0,56406.0,2001,255735.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,255735.0,0.0,255735.0, ,10,10102.0,TRACT NO 16439 LOT   21,6137.0, , ,CHESTEROARK DR, ,LAKEWOOD CA,90713.0,20137174030016.0,33.85207881,-118.11104563,"(33.85207881, -118.11104563)"
90713-2018,LAKEWOOD,7174030016.0,2014.0,5415.0,7174-030-016,6137 CHESTEROARK DR  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1951.0,888.0,2.0,1.0,1.0,20041119.0,200233.0,2001.0,56662.0,2001,256895.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,256895.0,0.0,256895.0, ,10,10102.0,TRACT NO 16439 LOT   21,6137.0, , ,CHESTEROARK DR, ,LAKEWOOD CA,90713.0,20147174030016.0,33.85207881,-118.11104563,"(33.85207881, -118.11104563)"
90713-2018,LAKEWOOD,7174030016.0,2009.0,5415.0,7174-030-016,6137 CHESTEROARK DR  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1951.0,1951.0,888.0,2.0,1.0,1.0,20041119.0,190611.0,2001.0,53939.0,2001,244550.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,244550.0,0.0,244550.0, ,10,10102.0,TRACT NO 16439 LOT   21,6137.0, , ,CHESTEROARK DR, ,LAKEWOOD CA,90713.0,20097174030016.0,33.85207881,-118.11104563,"(33.85207881, -118.11104563)"
90713-2327,LAKEWOOD,7175011011.0,2015.0,5415.0,7175-011-011,4713 EASTBROOK AVE  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1956.0,1251.0,3.0,2.0,1.0,19900503.0,235580.0,1990.0,89690.0,1990,325270.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,325270.0,7000.0,318270.0, ,10,10102.0,TRACT NO 1622O LOT  257,4713.0, , ,EASTBROOK AVE, ,LAKEWOOD CA,90713.0,20157175011011.0,33.84367296,-118.12098111,"(33.84367296, -118.12098111)"
90713-2327,LAKEWOOD,7175011011.0,2008.0,5415.0,7175-011-011,4713 EASTBROOK AVE  LAKEWOOD CA  90713,SFR,0100,Residential,Single Family Residence, , ,1.0,1950.0,1956.0,1251.0,3.0,2.0,1.0,19900503.0,215556.0,1990.0,82069.0,1990,297625.0,7000.0,0.0,0.0,0.0,0.0,0.0,Y,297625.0,7000.0,290625.0, ,10,10102.0,TRACT NO 1622O LOT  257,4713.0, , ,EASTBROOK AVE, ,LAKEWOOD CA,90713.0,20087175011011.0,33.84367296,-118.12098111,"(33.84367296, -118.12098111)"
